Country Name,Year,Value_FDI,Value_GDP,Value_Inflation,Value_Trade,Value_Unemployment,Value_WDI
Germany,2001,56948542387.0,1.681468481,1.983857313,62.06283889,7.773,106.6506729
Djibouti,2001,3392958.626,0.0,1.74665225,0.0,26.78,37.01065063
Dominica,2001,14634125.63,-0.06384473,1.303894035,0.0,0.0,115.1753311
Denmark,2001,9286404806.0,0.823152998,2.337870003,83.96857587,4.164,99.72064209
Dominican Republic,2001,1087900000.0,2.459516368,8.883068488,70.51056781,7.262,0.0
Algeria,2001,1113105540.0,2.999999999,4.225988349,54.52964912,27.3,108.8155594
East Asia & Pacific (excluding high income),2001,52321787567.0,6.979447267,4.272670245,49.79937838,3.841966472,113.0345306
Early-demographic dividend,2001,59965931307.0,1.030903878,3.750820575,47.64037263,7.294492641,94.67102814
East Asia & Pacific,2001,127500000000.0,3.299042532,3.577554521,51.57452165,3.945610872,112.1956329
Europe & Central Asia (excluding high income),2001,9222050245.0,-0.13310614,8.354137772,66.50647802,10.80291797,107.6179581
Europe & Central Asia,2001,456504000000.0,2.258353407,4.262872289,68.41612024,9.083249353,104.9544525
Ecuador,2001,538568575.2,4.206271857,37.67674545,56.12848674,4.252,109.865509
"Egypt, Arab Rep.",2001,509900000.0,3.535251974,2.269757205,39.81042654,9.26,89.99484253
Euro area,2001,321402000000.0,2.199225065,2.857328935,70.05271884,8.443382079,103.9049988
Eritrea,2001,12131630.0,8.755435528,0.0,72.06271096,5.784,89.47692871
Spain,2001,28909416991.0,3.933002765,3.589834133,57.99715546,10.348,104.5630875
Estonia,2001,592889580.2,6.003674251,5.748279817,126.4569879,13.135,105.54216
Ethiopia,2001,349400000.0,8.301306321,-8.237844534,0.0,3.174,57.13103867
European Union,2001,366253000000.0,2.175909601,3.373968322,71.09035313,9.20322075,103.5211716
Fragile and conflict affected situations,2001,9410907285.0,4.11186251,5.370802934,0.0,5.872810191,78.17939758
Finland,2001,3224710300.0,2.610019124,2.578440801,70.27684819,10.291,99.688591
Fiji,2001,41301896.35,2.000000147,4.272670245,129.9973418,4.698,100.6239319
France,2001,50142053919.0,1.983721419,1.634780795,54.95936809,8.61,100.3822098
Faroe Islands,2001,0.0,0.0,0.0,104.9043669,0.0,0.0
"Micronesia, Fed. Sts.",2001,0.0,2.167602441,0.502497351,95.73205727,0.0,0.0
Gabon,2001,-100615451.0,2.135233422,2.137620527,83.63861324,17.801,129.4322205
United Kingdom,2001,56090924809.0,2.578741046,1.532349603,52.82161351,4.696,100.9248123
Georgia,2001,109871635.5,4.807298672,4.646044421,63.32992508,11.16,102.6952362
Ghana,2001,89320000.0,4.000000128,41.50949629,110.0458542,9.604,75.61785889
Gibraltar,2001,0.0,0.0,0.0,0.0,0.0,107.7027588
Guinea,2001,1677000.0,3.658346469,0.0,40.18787814,4.595,61.3271904
"Gambia, The",2001,35480000.0,5.800000243,4.492596092,46.92926319,9.571,75.39514923
Guinea-Bissau,2001,395613.5963,4.785971648,3.348122655,47.5832173,3.195,90.83113098
Equatorial Guinea,2001,940741220.0,63.37987543,8.825389259,0.0,8.16,84.34941101
Greece,2001,2001266.562,4.131611986,3.373968322,56.13996869,10.764,100.9393616
Grenada,2001,89573443.43,-2.023900041,3.140993052,0.0,0.0,94.98722076
Greenland,2001,0.0,1.269035079,0.0,0.0,0.0,0.0
Guatemala,2001,-936494410.4,2.332574866,7.285873666,70.66903318,2.746,100.0706482
Guam,2001,0.0,0.0,0.0,0.0,13.213,0.0
Guyana,2001,56000000.0,2.279521659,2.627413142,199.5770007,11.802,96.80854034
High income,2001,739204000000.0,1.583035981,2.626614723,50.80300228,6.911144773,101.4554672
"Hong Kong SAR, China",2001,31291719645.0,0.560798481,-1.658163265,240.8489776,5.09,100.9064178
Honduras,2001,309826700.0,2.723193273,9.674155569,115.9430717,4.0,0.0
Heavily indebted poor countries (HIPC),2001,4685436000.0,3.62872773,4.60374622,53.01266631,5.060057494,74.83630371
Croatia,2001,1036758146.0,3.12086446,3.776702467,79.45547514,15.822,101.513588
Haiti,2001,4400000.0,-0.342747883,13.31672224,27.56993302,9.744,0.0
Hungary,2001,4058819561.0,4.074088033,9.116809117,131.0450687,5.671,100.8570709
IBRD only,2001,167261000000.0,3.622464485,5.408335456,47.89225853,6.703437794,106.0228729
IDA & IBRD total,2001,174334000000.0,3.657184974,5.007432908,48.0603072,6.290145577,98.85690308
IDA total,2001,7073089673.0,4.034189241,4.390650799,0.0,4.439423398,81.87241364
IDA blend,2001,1944245729.0,4.358374988,3.962044055,0.0,3.605513869,83.95194244
Indonesia,2001,-2977391857.0,3.643466448,11.50011488,69.79320753,6.082,111.3649216
IDA only,2001,5128843944.0,3.735437192,4.60374622,53.52622876,4.812960549,80.85700989
Isle of Man,2001,0.0,5.399999031,0.0,0.0,0.0,0.0
India,2001,5128093562.0,4.823966266,3.779293122,25.99325475,8.039,98.99546814
Ireland,2001,9650920350.0,5.305821528,4.852802796,174.8407324,3.684,102.0224304
"Iran, Islamic Rep.",2001,408118760.0,2.392172712,11.27424713,40.53556648,12.356,103.0521011
Iraq,2001,-6656000.0,1.761480081,16.3740815,126.7802567,8.288,0.0
Iceland,2001,163445772.3,4.013497555,6.405085504,74.73465562,1.874,99.32504272
Israel,2001,1771300000.0,0.334070643,1.151315789,63.12276422,11.812,97.64060974
Italy,2001,14878086499.0,1.951371556,2.785165427,50.03480463,9.599,101.9977188
Jamaica,2001,576500000.0,1.344929564,6.801909308,84.8277346,6.686,92.0556488
Jordan,2001,273628171.3,5.269957575,1.772204374,109.2854786,14.7,0.0
Japan,2001,4926033619.0,0.386103426,-0.740055504,19.55960447,5.02,0.0
Kazakhstan,2001,2816823050.0,13.5,8.354137772,92.84906851,10.43,99.93139648
Kenya,2001,5302622.939,3.779906498,5.738598143,55.94683603,2.868,95.1353302
Kyrgyz Republic,2001,5006732.877,5.321621412,6.919679894,73.74691237,1.966,92.38385773
Cambodia,2001,146481995.1,8.148386097,-0.6006483,114.1410517,0.775,119.9769974
Kiribati,2001,-273480.0,-3.174603175,0.0,110.3888611,0.0,110.4829636
St. Kitts and Nevis,2001,83560099.55,5.25344983,2.303447483,0.0,0.0,108.2339706
"Korea, Rep.",2001,6522300000.0,4.852399572,4.066575879,62.22379722,3.699,98.7921524
Kuwait,2001,-111516284.5,0.213332576,1.3,86.85046729,0.8,99.10648346
Latin America & Caribbean (excluding high income),2001,62836056453.0,0.17585231,6.801909308,35.2127682,8.768604294,119.7954712
Lao PDR,2001,23904284.13,5.75141288,7.811807948,65.89943688,1.891,105.0382309
Lebanon,2001,1453907000.0,3.839669277,0.0,55.55680836,8.456,0.0
Liberia,2001,8300000.0,2.920274766,0.0,0.0,2.125,0.0
Libya,2001,-133000000.0,-1.762838871,-8.813937521,43.17344961,19.186,108.6250687
St. Lucia,2001,104822050.8,-3.408063962,5.30722081,0.0,18.556,106.9058075
Latin America & Caribbean,2001,78628611990.0,0.453271766,4.055080613,38.76633208,9.067956983,117.8997803
Least developed countries: UN classification,2001,6051667586.0,4.88560435,4.861164628,41.1846348,4.683627931,79.66744232
Low income,2001,2670926230.0,4.326050752,4.249055188,39.31169056,5.02005784,73.16941833
Liechtenstein,2001,9389136116.0,-0.733092455,0.0,0.0,0.0,0.0
Sri Lanka,2001,171790000.0,-1.545408134,14.1584558,80.89860153,7.9,104.3644638
Lower middle income,2001,19559918300.0,4.344863668,4.36152914,44.98255447,6.396961946,92.65696716
Low & middle income,2001,152726000000.0,3.631331409,5.077450455,46.48261252,5.996619717,98.80963898
Lesotho,2001,29695245.88,3.561581834,-9.616153539,0.0,16.05,115.3967209
Late-demographic dividend,2001,120244000000.0,5.184735977,4.646044421,52.05248623,5.433876888,115.2027893
Lithuania,2001,442400000.0,6.526108902,1.367120308,93.66569716,16.84,103.1488037
Luxembourg,2001,0.0,3.074354999,2.663821106,270.7656304,1.805,99.37861633
Latvia,2001,173500715.8,6.323508159,2.487040036,86.36839113,13.821,103.4118271
"Macao SAR, China",2001,160004980.0,2.888414128,-1.984650086,150.0235883,6.393,103.4738312
St. Martin (French part),2001,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2001,2824557252.0,7.721825196,0.619801875,53.49157102,12.46,97.70172119
Monaco,2001,0.0,2.187734091,0.0,0.0,0.0,0.0
Moldova,2001,103440000.0,6.100000399,9.764662858,124.5007396,7.366,99.36110687
Madagascar,2001,93059224.0,5.98023577,7.916944845,41.03512609,5.35,97.15450287
Maldives,2001,20541053.26,-3.943634289,0.67257737,0.0,3.062,124.8510818
Middle East & North Africa,2001,10844019192.0,1.529608273,1.74665225,69.96992937,11.95377953,95.46697235
Mexico,2001,30060020323.0,-0.450845253,6.367738062,44.74010901,2.627,109.0280075
Marshall Islands,2001,739000.0,6.930040654,0.0,118.7343334,0.0,0.0
Middle income,2001,150055000000.0,3.617081317,5.253053034,46.56121864,6.068716927,102.0553589
North Macedonia,2001,469570706.4,-3.067256625,5.198885257,71.47821057,30.52,99.15725708
Mali,2001,208998473.7,15.37623946,5.187011919,60.20080302,1.264,59.2086792
Malta,2001,416889166.3,-1.17469665,2.929492443,221.4787893,7.107,105.5032883
Myanmar,2001,208303564.4,11.34399707,21.10130538,0.0,0.7,99.21906281
Middle East & North Africa (excluding high income),2001,7182785891.0,2.773513402,2.126545269,60.41926368,13.14295936,96.13185883
Montenegro,2001,0.0,1.099838709,0.0,100.4093861,30.308,0.0
Mongolia,2001,63000000.0,2.952710543,6.277360205,115.8183269,6.107,99.83853912
Northern Mariana Islands,2001,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2001,255435490.0,12.85168202,0.0,50.41530958,2.84,82.98661041
Mauritania,2001,76700000.0,-0.799493816,4.714896347,60.70121246,10.002,78.20368958
Mauritius,2001,-27675565.71,3.347540727,5.389344262,128.054579,9.14,104.0103912
Malawi,2001,19299991.09,-4.974963617,22.7,0.0,5.202,150.4101868
Malaysia,2001,553947368.4,0.517675319,1.416784732,203.364636,3.53,98.29489899
North America,2001,200929000000.0,1.030222543,2.675645629,27.69513615,4.982944862,101.3605576
Namibia,2001,379336366.4,1.177948695,0.0,88.58410184,20.986,112.2889175
New Caledonia,2001,103041210.0,0.0,0.0,58.18435233,17.447,0.0
Niger,2001,22587455.08,7.268134902,4.005514284,33.01366708,1.47,34.75146866
Nigeria,2001,1190618644.0,5.917684649,18.87364621,0.0,3.827,95.93708801
Nicaragua,2001,150200000.0,2.960843491,5.986041863,57.98013155,7.22,104.1499405
Netherlands,2001,51998915898.0,2.326955087,4.155841272,120.0387648,2.119,106.7406769
Norway,2001,3190216069.0,2.067130461,3.00419704,73.15830391,3.738,99.32575989
Nepal,2001,20850000.0,4.799892143,2.688303735,55.79992108,10.615,107.468277
Nauru,2001,0.0,-6.761018954,0.0,0.0,0.0,99.44683075
New Zealand,2001,259321576.8,3.41147077,2.625816304,67.23382435,5.433,99.1831665
OECD members,2001,696953000000.0,1.416353783,3.189082681,45.46351543,6.625827842,104.2517319
Oman,2001,5201560.468,4.482802531,-0.816666667,96.49054051,4.337,93.13005829
Other small states,2001,2362505778.0,3.217429894,3.414789461,126.5200298,10.14783068,101.7386093
Pakistan,2001,378000000.0,3.651350171,3.148261446,23.57720884,0.595,63.47180939
Panama,2001,606800000.0,0.574273151,0.307062436,130.098368,6.429,106.493721
Peru,2001,1144260000.0,0.617892326,1.977098785,35.06440143,5.067,116.4778824
Philippines,2001,760000000.0,3.04923151,5.345501956,84.90038862,3.698,109.19384
Palau,2001,-1431860.0,6.500390691,0.0,0.0,0.0,0.0
Papua New Guinea,2001,63183318.66,-0.121288606,9.298173328,117.5803671,2.801,61.60155106
Poland,2001,5677000000.0,1.258569461,5.408335456,58.15676069,18.373,100.5302277
Pre-demographic dividend,2001,7274509787.0,4.331803153,5.077450455,0.0,5.17532344,81.6244812
Puerto Rico,2001,0.0,6.313471555,0.0,109.8856497,11.4,0.0
"Korea, Dem. People's Rep.",2001,0.0,0.0,0.0,0.0,3.16,0.0
Portugal,2001,6113785654.0,1.943672296,4.369903306,65.09195518,3.829,119.4823608
Paraguay,2001,99200000.0,-0.834054717,7.268060286,72.60569901,6.206,120.5668182
West Bank and Gaza,2001,19176400.67,-9.310638168,1.222784759,82.72597847,21.493,97.6386795
Pacific island small states,2001,58756645.5,1.024188154,4.055477442,105.2471008,4.487925254,99.53478241
Post-demographic dividend,2001,688584000000.0,1.53298389,2.656910939,47.82979865,6.376160851,102.7859116
French Polynesia,2001,23688750.0,-0.341595578,0.0,0.0,11.678,0.0
Qatar,2001,295520000.0,3.898186662,1.471334348,94.96867168,0.87,94.38366699
Romania,2001,1157000000.0,5.218136257,34.47701235,51.92859102,6.562,105.7902832
Russian Federation,2001,2847300000.0,5.100051226,21.47700721,61.11085866,8.978,115.1990891
Rwanda,2001,18500000.0,8.484557799,3.342855067,29.19897887,11.828,104.603241
South Asia,2001,5798481655.0,4.35912767,3.148261446,28.14268885,6.97443274,88.05941772
Saudi Arabia,2001,19640000.0,-1.210764804,-1.120944775,63.56058368,4.618,0.0
Sudan,2001,574000000.0,6.500360534,1.935295721,20.29334562,14.825,58.69791031
Senegal,2001,45083429.81,4.310851466,2.974500839,49.72057806,2.68,71.98397827
Singapore,2001,17006818857.0,-1.070862751,0.997197956,349.2921057,3.76,0.0
Solomon Islands,2001,-8617173.107,-7.9566061,6.925837321,45.11006857,2.583,0.0
Sierra Leone,2001,9835742.022,-6.345455403,0.0,35.93816017,4.161,73.11872864
El Salvador,2001,278900000.0,0.87961366,3.750820575,65.89073854,6.96,109.0733719
San Marino,2001,0.0,5.578342904,0.0,0.0,0.0,0.0
Somalia,2001,40000.0,7.110314311,0.0,0.0,18.883,0.0
Serbia,2001,0.0,6.878774765,95.00522581,56.54781343,12.8,103.153511
Sub-Saharan Africa (excluding high income),2001,15364612211.0,4.206193581,5.077450455,0.0,6.258263164,82.28839111
South Sudan,2001,0.0,0.0,0.0,0.0,12.166,0.0
Sub-Saharan Africa,2001,15429352467.0,4.198461361,5.147468002,0.0,6.258263164,82.29016113
Small states,2001,3161758351.0,2.701048213,3.382377092,122.8249567,9.666116885,100.7481308
Sao Tome and Principe,2001,3000000.0,3.064484746,9.222037076,0.0,15.73,0.0
Suriname,2001,-26800000.0,4.200000421,38.58628789,0.0,12.137,105.8704529
Slovak Republic,2001,1532584052.0,3.253783981,7.329620191,121.6792915,19.149,104.6096878
Slovenia,2001,501200000.0,3.216560335,8.379665875,104.5340766,5.685,102.6461182
Sweden,2001,18217810086.0,1.449498618,2.405958341,80.58829004,4.73,106.8267593
Eswatini,2001,29330084.35,1.054764906,5.942109823,155.9719144,25.2,97.11401367
Sint Maarten (Dutch part),2001,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,2001,64740256.51,-2.271162886,5.969622042,179.8849149,0.0,104.041687
Syrian Arab Republic,2001,110000000.0,1.047287102,3.0,67.3681325,11.63,108.6972809
Turks and Caicos Islands,2001,0.0,0.0,0.0,0.0,0.0,107.0866089
Chad,2001,459866390.0,11.65813465,12.43128653,64.32190804,0.789,65.87773895
East Asia & Pacific (IDA & IBRD countries),2001,52320355707.0,6.979258015,4.272670245,49.79937838,3.850945684,113.127243
Europe & Central Asia (IDA & IBRD countries),2001,20753050592.0,2.593087553,7.857538522,62.93421496,10.77544239,106.622551
Togo,2001,72617650.89,0.823438749,3.919591337,51.39415206,4.102,114.7200775
Thailand,2001,5067170388.0,3.44424901,1.626908873,120.2679663,2.6,106.0883789
Tajikistan,2001,9495400.0,9.580836178,38.59188945,146.6573056,14.566,95.73911285
Turkmenistan,2001,170000000.0,4.343845714,0.0,81.98585494,10.898,0.0
Latin America & the Caribbean (IDA & IBRD countries),2001,72868801364.0,0.225615996,5.30722081,37.91281516,9.159880542,118.3038406
Timor-Leste,2001,0.0,16.35138092,0.0,166.6963735,3.483,125.8375397
Middle East & North Africa (IDA & IBRD countries),2001,7163609491.0,2.869408851,2.269757205,60.17601969,13.08492528,96.11592102
Tonga,2001,7628660.0,3.748925693,8.290283189,58.23143115,4.479,107.4908524
South Asia (IDA & IBRD),2001,5798481655.0,4.35912767,3.148261446,28.14268885,6.97443274,88.05941772
Sub-Saharan Africa (IDA & IBRD countries),2001,15429352467.0,4.198461361,5.147468002,0.0,6.258263164,82.29016113
Trinidad and Tobago,2001,834900044.6,4.168523982,5.536653263,0.0,10.88,99.07408905
Tunisia,2001,451514809.2,3.796271662,1.983333333,89.55220119,14.4,111.3587418
Turkiye,2001,3352000000.0,-5.750006555,54.40018876,49.87147514,8.381,107.1752167
Tuvalu,2001,-9309.819144,0.0,0.0,0.0,0.0,101.0623169
Tanzania,2001,549270351.5,6.070808287,5.147468002,28.03014323,2.994,75.08187103
Uganda,2001,151496150.7,5.183661125,1.865125241,35.32997678,3.517,130.8521576
Ukraine,2001,792000000.0,8.800000004,11.95880854,99.92612762,11.061,119.8777924
Upper middle income,2001,130495000000.0,3.419857338,6.277360205,46.89948593,5.853554842,113.947258
Uruguay,2001,310402928.2,-3.844129959,4.359340652,36.30951264,15.052,109.6922684
United States,2001,172496000000.0,0.955538346,2.826171119,22.96718302,4.731,0.0
Uzbekistan,2001,82800000.0,4.16383825,0.0,56.77627759,11.254,100.0163574
St. Vincent and the Grenadines,2001,17842528.77,1.74823102,0.900858486,0.0,21.1,110.6516418
"Venezuela, RB",2001,3704000000.0,3.394236108,0.0,42.14126802,13.04,103.1105881
British Virgin Islands,2001,3791260000.0,0.0,0.0,0.0,0.0,108.8235321
Virgin Islands (U.S.),2001,0.0,0.0,0.0,0.0,10.583,0.0
Viet Nam,2001,1300000000.0,6.192893312,-0.431544512,111.955938,2.76,111.0351486
Vanuatu,2001,18004322.08,-3.397582489,3.577554521,87.77214514,8.47,109.7236023
World,2001,895633000000.0,2.025402869,3.836572621,49.38837017,6.223468309,99.15161133
Samoa,2001,1414590.0,7.390129062,3.838284639,0.0,4.96,93.8460083
Kosovo,2001,0.0,0.0,0.0,0.0,0.0,0.0
"Yemen, Rep.",2001,155141000.0,3.803645872,11.91159129,70.89239798,11.725,71.95066833
South Africa,2001,7270344986.0,2.7,5.701900183,49.17094519,19.725,90.868927
Zambia,2001,145000000.0,5.316868274,21.39378218,64.66828271,13.41,80.44133759
Zimbabwe,2001,3800000.0,1.439615396,0.0,67.89787217,5.314,116.3595428
Aruba,2002,332513966.5,-0.944953481,3.315246786,133.2307714,0.0,115.83284
Africa Eastern and Southern,2002,6464122720.0,3.841646362,8.763753664,60.01220181,7.270795674,84.56513214
Afghanistan,2002,50000000.0,28.60000116,0.0,0.0,7.939,75.95974731
Africa Western and Central,2002,4408519418.0,9.927427149,3.188693302,0.0,4.376784017,84.88159943
Angola,2002,1743504000.0,13.66568876,108.8974361,105.3017426,16.342,0.0
Albania,2002,135000000.0,4.53652416,7.770525834,68.52506822,17.891,107.7091217
Andorra,2002,0.0,4.546362214,0.0,0.0,0.0,98.2305069
Arab World,2002,6159576366.0,0.66659276,1.83299389,73.85401492,12.25668357,88.33278656
United Arab Emirates,2002,95300000.0,2.433456811,0.0,93.07165881,2.657,102.3497009
Argentina,2002,2148910000.0,-10.89448483,0.0,41.75272436,19.59,117.2992401
Armenia,2002,110725325.6,13.2,1.060049293,73.98450184,10.872,90.67430115
American Samoa,2002,0.0,0.0,0.0,210.9375,0.0,0.0
Antigua and Barbuda,2002,92910942.69,1.027224987,2.407658013,0.0,0.0,0.0
Australia,2002,14656321801.0,3.979633756,2.981574539,41.4490922,6.375,102.5345078
Austria,2002,138346430.0,1.651553922,1.810357878,86.948168,4.86,102.8107224
Azerbaijan,2002,2024577000.0,9.438916269,2.77116472,92.81814433,10.04,98.34942627
Burundi,2002,0.0,4.446519412,-1.365680053,21.67382941,3.18,70.45056915
Belgium,2002,18118954671.0,1.706884585,1.645214362,136.0851495,6.91,103.6053314
Benin,2002,-19395622.7,4.643030871,2.489162355,43.76842254,0.69,92.61058044
Burkina Faso,2002,15026080.0,4.35296383,2.175694807,31.31252285,2.855,45.40055847
Bangladesh,2002,52304931.04,3.83312394,3.332564933,28.96738072,3.967,0.0
Bulgaria,2002,904659791.1,5.87192961,5.810143657,75.26961101,18.11,109.6469879
Bahrain,2002,216986881.6,3.348550668,-0.495540139,131.1336342,1.184,94.67285156
"Bahamas, The",2002,152790000.0,2.704956247,2.173577925,70.27798171,9.05,82.86746979
Bosnia and Herzegovina,2002,267769569.0,5.027444207,0.0,78.72747949,27.414,0.0
Belarus,2002,247100000.0,5.045267505,42.53754813,131.0020583,10.837,114.076889
Belize,2002,25461176.88,5.399072105,4.240266607,93.36863061,10.04,113.3591919
Bermuda,2002,5400000.0,-1.477790598,0.0,0.0,0.0,106.8320313
Bolivia,2002,676543000.0,2.485565738,0.928258852,49.35026037,2.606,118.5434723
Brazil,2002,16586600193.0,3.053461859,8.450164377,27.6183574,10.641,0.0
Barbados,2002,228343253.8,0.787401575,0.125249458,83.47175278,10.32,101.8858109
Brunei Darussalam,2002,229671955.7,3.872096967,-2.314972425,108.7479691,5.695,102.5897675
Bhutan,2002,2425410.0,10.44377954,2.455357143,70.2833172,1.851,83.75219727
Botswana,2002,407997392.5,6.069530876,8.032796625,91.83577406,21.272,104.7629166
Central African Republic,2002,5644290.0,3.616542192,2.331817035,36.10856478,5.625,61.58094025
Canada,2002,24486425377.0,2.99925535,2.258394409,75.70703208,7.665,0.0
Central Europe and the Baltics,2002,26481834433.0,3.614744067,3.12714223,79.57264722,13.7537269,102.6222
