,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Age,Nature,Reporting Type,Sex,Units
412941,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",180,Democratic Republic of the Congo,2018,14.7,2017-18,"MICS 2017-18, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
412942,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",188,Costa Rica,2018,3.8,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
412943,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",188,Costa Rica,2018,3.2,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
412944,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",188,Costa Rica,2018,4.3,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
412945,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",204,Benin,2022,20.4,2021-22,MICS 2021-22,Two clusters could not be visited due to insecurity and evictions during the field work period,5-17,C,G,MALE,PERCENT
412946,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",204,Benin,2022,19.4,2021-22,MICS 2021-22,Two clusters could not be visited due to insecurity and evictions during the field work period,5-17,C,G,FEMALE,PERCENT
412947,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",204,Benin,2022,19.9,2021-22,MICS 2021-22,Two clusters could not be visited due to insecurity and evictions during the field work period,5-17,C,G,BOTHSEX,PERCENT
412948,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",214,Dominican Republic,2019,4.6,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,C,G,MALE,PERCENT
412949,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",214,Dominican Republic,2019,3.0,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,C,G,FEMALE,PERCENT
412950,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",214,Dominican Republic,2019,3.8,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,C,G,BOTHSEX,PERCENT
412951,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",222,El Salvador,2019,6.5,2019,"Encuesta de Hogares de PropÃ³sitos MÃºltiples (EHPM) 2019, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
412952,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",222,El Salvador,2019,7.3,2019,"Encuesta de Hogares de PropÃ³sitos MÃºltiples (EHPM) 2019, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
412953,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",222,El Salvador,2019,6.9,2019,"Encuesta de Hogares de PropÃ³sitos MÃºltiples (EHPM) 2019, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
412954,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",231,Ethiopia,2015,45.0,2015,"National CLS 2015, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,BOTHSEX,PERCENT
412955,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",231,Ethiopia,2015,38.9,2015,"National CLS 2015, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,FEMALE,PERCENT
412956,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",231,Ethiopia,2015,50.6,2015,"National CLS 2015, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,MALE,PERCENT
412957,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",242,Fiji,2021,16.7,2021,MICS 2021,,5-17,C,G,BOTHSEX,PERCENT
412958,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",242,Fiji,2021,19.6,2021,MICS 2021,,5-17,C,G,MALE,PERCENT
412959,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",242,Fiji,2021,13.5,2021,MICS 2021,,5-17,C,G,FEMALE,PERCENT
412960,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",266,Gabon,2021,12.5,2019-21,"DHS 2019-21, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
412961,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",266,Gabon,2021,11.1,2019-21,"DHS 2019-21, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
412962,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",266,Gabon,2021,11.8,2019-21,"DHS 2019-21, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
412963,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",268,Georgia,2015,2.1,2015,"CLS 2015, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
412964,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",268,Georgia,2015,1.0,2015,"CLS 2015, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
412965,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",268,Georgia,2015,1.6,2015,"CLS 2015, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
412966,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",270,Gambia,2018,16.5,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
412967,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",270,Gambia,2018,17.2,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
412968,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",270,Gambia,2018,16.9,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
412969,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",275,State of Palestine,2020,9.6,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,MALE,PERCENT
412970,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",275,State of Palestine,2020,7.3,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,BOTHSEX,PERCENT
412971,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",275,State of Palestine,2020,4.8,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,FEMALE,PERCENT
412972,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",288,Ghana,2018,21.7,2017-18,"MICS 2017-18, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
412973,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",288,Ghana,2018,20.1,2017-18,"MICS 2017-18, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
412974,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",288,Ghana,2018,18.6,2017-18,"MICS 2017-18, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
412975,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",296,Kiribati,2019,18.5,2018-19,"MICS 2018-19, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
412976,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",296,Kiribati,2019,14.5,2018-19,"MICS 2018-19, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
412977,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",296,Kiribati,2019,16.5,2018-19,"MICS 2018-19, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
412978,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",324,Guinea,2016,24.2,2016,"MICS 2016, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
412979,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",324,Guinea,2016,23.9,2016,"MICS 2016, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
412980,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",324,Guinea,2016,24.5,2016,"MICS 2016, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
412981,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",328,Guyana,2020,6.4,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
412982,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",328,Guyana,2020,5.5,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
412983,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",328,Guyana,2020,7.4,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
412984,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",332,Haiti,2012,26.2,2012,"DHS 2012, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,FEMALE,PERCENT
412985,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",332,Haiti,2012,44.0,2012,"DHS 2012, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,MALE,PERCENT
412986,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",332,Haiti,2012,35.5,2012,"DHS 2012, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,BOTHSEX,PERCENT
412987,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",340,Honduras,2019,17.6,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,C,G,MALE,PERCENT
412988,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",340,Honduras,2019,12.9,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,C,G,FEMALE,PERCENT
412989,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",340,Honduras,2019,15.3,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,C,G,BOTHSEX,PERCENT
412990,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",368,Iraq,2018,4.8,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
412991,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",368,Iraq,2018,4.1,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
412992,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",368,Iraq,2018,4.5,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
412993,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",384,Côte d'Ivoire,2021,13.7,2021,"DHS 2021, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
412994,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",384,Côte d'Ivoire,2021,15.6,2021,"DHS 2021, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
412995,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",384,Côte d'Ivoire,2021,14.7,2021,"DHS 2021, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
412996,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",388,Jamaica,2016,2.4,2016,"Jamaica Youth Activity Survey 2016, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
412997,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",388,Jamaica,2016,2.9,2016,"Jamaica Youth Activity Survey 2016, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
412998,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",388,Jamaica,2016,3.3,2016,"Jamaica Youth Activity Survey 2016, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
412999,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",400,Jordan,2016,2.3,2016,"CLS 2016, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413000,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",400,Jordan,2016,1.0,2016,"CLS 2016, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413001,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",400,Jordan,2016,1.7,2016,"CLS 2016, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413002,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",408,Democratic People's Republic of Korea,2017,4.5,2017,"MICS 2017, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413003,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",408,Democratic People's Republic of Korea,2017,4.1,2017,"MICS 2017, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413004,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",408,Democratic People's Republic of Korea,2017,4.3,2017,"MICS 2017, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413005,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",417,Kyrgyzstan,2018,19.1,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413006,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",417,Kyrgyzstan,2018,25.1,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413007,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",417,Kyrgyzstan,2018,22.3,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413008,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",418,Lao People's Democratic Republic,2017,28.2,2017,"MICS 2017, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413009,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",418,Lao People's Democratic Republic,2017,27.4,2017,"MICS 2017, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413010,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",418,Lao People's Democratic Republic,2017,29.0,2017,"MICS 2017, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413011,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",426,Lesotho,2018,15.1,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413012,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",426,Lesotho,2018,13.9,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413013,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",426,Lesotho,2018,12.7,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413014,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",430,Liberia,2020,26.3,2019-20,"DHS 2019-20, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413015,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",430,Liberia,2020,29.4,2019-20,"DHS 2019-20, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413016,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",430,Liberia,2020,27.8,2019-20,"DHS 2019-20, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413017,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",450,Madagascar,2018,38.3,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413018,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",450,Madagascar,2018,35.1,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413019,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",450,Madagascar,2018,36.7,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413020,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",454,Malawi,2020,14.1,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,MALE,PERCENT
413021,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",454,Malawi,2020,13.9,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,FEMALE,PERCENT
413022,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",454,Malawi,2020,14.0,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,BOTHSEX,PERCENT
413023,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",466,Mali,2020,22.7,2020,"EMOP 2020, UNICEF and ILO calculations",These estimates differ from the standard indicator definitions due to differences in questionnaire design and the types of economic activities captured by the survey. These estimates are not comparable with those previously published in the global SDG database,5-17,CA,G,BOTHSEX,PERCENT
413024,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",466,Mali,2020,22.7,2020,"EMOP 2020, UNICEF and ILO calculations",These estimates differ from the standard indicator definitions due to differences in questionnaire design and the types of economic activities captured by the survey. These estimates are not comparable with those previously published in the global SDG database,5-17,CA,G,MALE,PERCENT
413025,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",466,Mali,2020,22.8,2020,"EMOP 2020, UNICEF and ILO calculations",These estimates differ from the standard indicator definitions due to differences in questionnaire design and the types of economic activities captured by the survey. These estimates are not comparable with those previously published in the global SDG database,5-17,CA,G,FEMALE,PERCENT
413026,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",478,Mauritania,2015,15.4,2015,"MICS 2015, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413027,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",478,Mauritania,2015,12.6,2015,"MICS 2015, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413028,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",478,Mauritania,2015,14.0,2015,"MICS 2015, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413029,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",484,Mexico,2019,6.0,2019,"ENTI 2019, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413030,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",484,Mexico,2019,3.4,2019,"ENTI 2019, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413031,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",484,Mexico,2019,4.7,2019,"ENTI 2019, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413032,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",496,Mongolia,2018,16.1,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413033,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",496,Mongolia,2018,13.2,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413034,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",496,Mongolia,2018,14.7,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413035,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",499,Montenegro,2018,7.7,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413036,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",499,Montenegro,2018,7.0,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413037,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",499,Montenegro,2018,8.5,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413038,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",524,Nepal,2014,20.3,2014,"MICS 2014, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413039,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",524,Nepal,2014,23.1,2014,"MICS 2014, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413040,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",524,Nepal,2014,21.7,2014,"MICS 2014, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413041,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",548,Vanuatu,2013,15.6,2013,"DHS 2013, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,BOTHSEX,PERCENT
413042,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",548,Vanuatu,2013,16.2,2013,"DHS 2013, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,FEMALE,PERCENT
413043,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",548,Vanuatu,2013,15.1,2013,"DHS 2013, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,MALE,PERCENT
413044,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",562,Niger,2012,34.1,2012,"DHS 2012, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,MALE,PERCENT
413045,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",562,Niger,2012,34.5,2012,"DHS 2012, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,FEMALE,PERCENT
413046,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",562,Niger,2012,34.4,2012,"DHS 2012, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,BOTHSEX,PERCENT
413047,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",566,Nigeria,2021,33.0,2021,MICS 2021,"Due to prolonged insecurity concerns, some parts of states, including Borno state, were not sampled",5-17,C,G,MALE,PERCENT
413048,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",566,Nigeria,2021,30.0,2021,MICS 2021,"Due to prolonged insecurity concerns, some parts of states, including Borno state, were not sampled",5-17,C,G,FEMALE,PERCENT
413049,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",566,Nigeria,2021,31.5,2021,MICS 2021,"Due to prolonged insecurity concerns, some parts of states, including Borno state, were not sampled",5-17,C,G,BOTHSEX,PERCENT
413050,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",586,Pakistan,2018,12.5,2017-18,"LFS 2017-18, UNICEF and ILO calculations",Age is 10-17 years,10-17,CA,G,MALE,PERCENT
413051,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",586,Pakistan,2018,10.1,2017-18,"LFS 2017-18, UNICEF and ILO calculations",Age is 10-17 years,10-17,CA,G,FEMALE,PERCENT
