,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Reporting Type,Units
424884,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),60,Bermuda,2010,5.2,2010,Department of Statistics: Government of Bermuda,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424885,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),60,Bermuda,2011,5.7,2011,Department of Statistics: Government of Bermuda,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424886,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),60,Bermuda,2012,5.2,2012,Department of Statistics: Government of Bermuda,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424887,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),60,Bermuda,2013,5.0,2013,Department of Statistics: Government of Bermuda,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424888,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),60,Bermuda,2014,4.6,2014,Department of Statistics: Government of Bermuda,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424889,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),60,Bermuda,2015,4.2,2015,Department of Statistics: Government of Bermuda,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424890,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),60,Bermuda,2016,4.7,2016,Department of Statistics: Government of Bermuda,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424891,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),60,Bermuda,2017,4.8,2017,Department of Statistics: Government of Bermuda,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424892,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),60,Bermuda,2018,5.3,2018,Department of Statistics: Government of Bermuda,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424893,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),60,Bermuda,2019,5.1,2019,Department of Statistics: Government of Bermuda,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424894,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),60,Bermuda,2020,1.8,2020,Department of Statistics: Government of Bermuda,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424895,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),60,Bermuda,2021,2.2,2021,Department of Statistics: Government of Bermuda,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424896,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2008,3.29501,2008,UNWTO,  ,N,G,PERCENT
424897,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2009,2.76728,2009,UNWTO,  ,N,G,PERCENT
424898,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2010,2.7896,2010,UNWTO,  ,N,G,PERCENT
424899,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2011,2.31133,2011,UNWTO,  ,N,G,PERCENT
424900,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2012,2.52728,2012,UNWTO,  ,N,G,PERCENT
424901,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2013,2.52693,2013,UNWTO,  ,N,G,PERCENT
424902,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2014,2.60227,2014,UNWTO,  ,N,G,PERCENT
424903,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2015,2.35488,2015,UNWTO,  ,N,G,PERCENT
424904,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2016,2.38621,2016,UNWTO,  ,N,G,PERCENT
424905,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2017,2.53072,2017,UNWTO,  ,N,G,PERCENT
424906,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2018,2.6632,2018,UNWTO,  ,N,G,PERCENT
424907,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2019,2.81273,2019,UNWTO,  ,N,G,PERCENT
424908,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2020,0.89076,2020,UNWTO,  ,N,G,PERCENT
424909,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2021,1.04382,2021,UNWTO,  ,N,G,PERCENT
424910,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),62,Central and Southern Asia,2022,2.14717,2022,UNWTO,  ,N,G,PERCENT
424911,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),64,Bhutan,2019,9.52137,2019,https://www.tourism.gov.bt/resources/annual-reports,  ,C,G,PERCENT
424912,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),72,Botswana,2009,3.7,2009,Botswana 2009 and 2016 Tourism Satellite Account report,The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
424913,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),72,Botswana,2016,4.9,2016,Botswana 2009 and 2016 Tourism Satellite Account report,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424914,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),72,Botswana,2019,5.1,2019,Botswana 2009 and 2016 Tourism Satellite Account report,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424915,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),96,Brunei Darussalam,2010,0.81,2010,"Updating the Tourism Satellite account (TSA) and Passenger Exist Survey for Brunei Darussalam, 2010-2016 Report",The data correspond to Tourism GVA (direct) as a percentage of total GVA. Provisional value.,C,G,PERCENT
424916,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),96,Brunei Darussalam,2011,0.65,2011,"Updating the Tourism Satellite account (TSA) and Passenger Exist Survey for Brunei Darussalam, 2010-2016 Report",The data correspond to Tourism GVA (direct) as a percentage of total GVA. Estimated value.,C,G,PERCENT
424917,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),96,Brunei Darussalam,2012,0.62,2012,"Updating the Tourism Satellite account (TSA) and Passenger Exist Survey for Brunei Darussalam, 2010-2016 Report",The data correspond to Tourism GVA (direct) as a percentage of total GVA. Estimated value.,C,G,PERCENT
424918,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),96,Brunei Darussalam,2013,0.66,2013,"Updating the Tourism Satellite account (TSA) and Passenger Exist Survey for Brunei Darussalam, 2010-2016 Report",The data correspond to Tourism GVA (direct) as a percentage of total GVA. Estimated value.,C,G,PERCENT
424919,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),96,Brunei Darussalam,2014,0.65,2014,"Updating the Tourism Satellite account (TSA) and Passenger Exist Survey for Brunei Darussalam, 2010-2016 Report",The data correspond to Tourism GVA (direct) as a percentage of total GVA. Estimated value.,C,G,PERCENT
424920,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),96,Brunei Darussalam,2015,0.78,2015,"Updating the Tourism Satellite account (TSA) and Passenger Exist Survey for Brunei Darussalam, 2010-2016 Report",The data correspond to Tourism GVA (direct) as a percentage of total GVA. Estimated value.,C,G,PERCENT
424921,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),96,Brunei Darussalam,2016,0.83,2016,"Updating the Tourism Satellite account (TSA) and Passenger Exist Survey for Brunei Darussalam, 2010-2016 Report",The data correspond to Tourism GVA (direct) as a percentage of total GVA. Estimated value.,C,G,PERCENT
424922,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),112,Belarus,2014,1.78462,2014,"National Statistical Committee of the Republic of Belarus, Tourism Satellite Accounts",Revised data.,C,G,PERCENT
424923,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),112,Belarus,2016,2.23041,2016,"National Statistical Committee of the Republic of Belarus, Tourism Satellite Accounts",  ,C,G,PERCENT
424924,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),112,Belarus,2018,2.49756,2018,"National Statistical Committee of the Republic of Belarus, Tourism Satellite Accounts",  ,C,G,PERCENT
424925,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),112,Belarus,2020,1.42037,2020,"National Statistical Committee of the Republic of Belarus, Tourism Satellite Accounts",  ,C,G,PERCENT
424926,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),120,Cameroon,2012,3.3,2012,Data comes from tourism and leisure statistics yearbook.,  ,C,G,PERCENT
424927,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),120,Cameroon,2013,3.4,2013,Data comes from tourism and leisure statistics yearbook.,  ,C,G,PERCENT
424928,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),120,Cameroon,2014,3.2,2014,Data comes from tourism and leisure statistics yearbook.,  ,C,G,PERCENT
424929,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),120,Cameroon,2015,3.7,2015,Data comes from tourism and leisure statistics yearbook.,  ,C,G,PERCENT
424930,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),120,Cameroon,2016,4.0,2016,Data comes from tourism and leisure statistics yearbook.,  ,C,G,PERCENT
424931,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),120,Cameroon,2017,4.1,2017,Data comes from tourism and leisure statistics yearbook.,  ,C,G,PERCENT
424932,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),120,Cameroon,2018,5.06,2018,Data comes from tourism and leisure statistics yearbook.,  ,C,G,PERCENT
424933,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),120,Cameroon,2019,5.09,2019,Data comes from tourism and leisure statistics yearbook.,  ,C,G,PERCENT
424934,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),120,Cameroon,2020,4.65,2020,Data comes from tourism and leisure statistics yearbook.,  ,C,G,PERCENT
424935,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),120,Cameroon,2021,4.82,2021,Data comes from tourism and leisure statistics yearbook.,  ,C,G,PERCENT
424936,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2008,1.91068,2008,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424937,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2009,1.9185,2009,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424938,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2010,1.91976,2010,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424939,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2011,1.90687,2011,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424940,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2012,1.92255,2012,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424941,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2013,1.88818,2013,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424942,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2014,1.88574,2014,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424943,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2015,2.02287,2015,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424944,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2016,2.08228,2016,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424945,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2017,2.0787,2017,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424946,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2018,2.09021,2018,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424947,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2019,2.09009,2019,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424948,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2020,1.0,2020,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424949,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2021,1.0,2021,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424950,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),124,Canada,2022,1.4,2022,"Statistics Canada, National Tourism Indicators, via cooperation UNWTO - OECD.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
424951,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),144,Sri Lanka,2018,3.34,2018,Sri Lanka Tourism, ,C,G,PERCENT
424952,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2008,3.88315,2008,UNWTO,  ,N,G,PERCENT
424953,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2009,3.82706,2009,UNWTO,  ,N,G,PERCENT
424954,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2010,3.76136,2010,UNWTO,  ,N,G,PERCENT
424955,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2011,3.86482,2011,UNWTO,  ,N,G,PERCENT
424956,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2012,3.91465,2012,UNWTO,  ,N,G,PERCENT
424957,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2013,3.94667,2013,UNWTO,  ,N,G,PERCENT
424958,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2014,3.99171,2014,UNWTO,  ,N,G,PERCENT
424959,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2015,4.10863,2015,UNWTO,  ,N,G,PERCENT
424960,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2016,4.06716,2016,UNWTO,  ,N,G,PERCENT
424961,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2017,4.14761,2017,UNWTO,  ,N,G,PERCENT
424962,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2018,4.12459,2018,UNWTO,  ,N,G,PERCENT
424963,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2019,4.15999,2019,UNWTO,  ,N,G,PERCENT
424964,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2020,2.39418,2020,UNWTO,  ,N,G,PERCENT
424965,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2021,2.43404,2021,UNWTO,  ,N,G,PERCENT
424966,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),150,Europe,2022,3.7555,2022,UNWTO,  ,N,G,PERCENT
424967,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2008,3.24928,2008,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Estimate.,C,G,PERCENT
424968,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2009,3.319,2009,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Estimate.,C,G,PERCENT
424969,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2010,3.2462,2010,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Estimate.,C,G,PERCENT
424970,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2011,3.15664,2011,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Estimate.,C,G,PERCENT
424971,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2012,3.45471,2012,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Estimate.,C,G,PERCENT
424972,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2013,3.13638,2013,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Break of series. Provisional value.,C,G,PERCENT
424973,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2014,3.10483,2014,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Estimate.,C,G,PERCENT
424974,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2015,3.39815,2015,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Estimate.,C,G,PERCENT
424975,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2016,3.64229,2016,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Estimate.,C,G,PERCENT
424976,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2017,3.54035,2017,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Estimate.,C,G,PERCENT
424977,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2018,3.29595,2018,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Provisional data.,C,G,PERCENT
424978,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),152,Chile,2019,3.31392,2019,"Undersecretary of Tourism, via cooperation UNWTO - OECD.",Provisional data.,C,G,PERCENT
